,Customer ID,Customer Name,Segment,City,Delivery,Payment,Application Experience,Website Experience,Customer_Care Service,Return/Exchange
350,EL-00351,Sandoval Kimmel,Consumer,Lifford,3,3,1,1,2,3
351,DO-00352,Brown Airdo,Corporate,Port Laoise,1,3,3,3,2,2
352,LL-00353,Espinoza Mull,Consumer,Naas,2,1,2,3,3,1
353,IG-00354,Bass Ludwig,Consumer,An Cabhan,2,2,2,1,3,2
354,ER-00355,Strong Schoenberger,Corporate,Tralee,2,3,3,3,3,3
355,RG-00356,Sloan Shillingsburg,Corporate,Carlow,3,1,3,1,3,1
356,DO-00357,Brown Airdo,Corporate,Trim,2,1,3,2,3,2
357,TH-00358,Lara Smith,Consumer,Port Laoise,3,2,2,2,2,3
358,ON-00359,Franklin Dickinson,Consumer,Cork,3,3,1,3,1,2
359,EY-00360,Stewart Bensley,Home Office,Trim,3,1,1,3,1,1
360,ON-00361,Fields Dodson,Consumer,WexfordLongford,1,3,3,1,2,2
361,RE-00362,Knox Sayre,Consumer,Naas,2,3,1,3,2,2
362,AB-00363,Mcintyre Yedwab,Home Office,Castlebar,3,1,2,2,2,2
363,TE-00364,Reese Huthwaite,Consumer,Carrick on Shannon,1,3,2,2,1,3
364,AM-00365,Watkins Cunningham,Corporate,Sligo,3,3,3,1,1,2
365,AN-00366,Mack Hoffman,Consumer,Drogheda,2,1,2,1,3,3
366,ES-00367,Blackwell Rawles,Home Office,Galway,1,3,1,1,3,3
367,KY-00368,Holman Zandusky,Corporate,Wicklow,3,3,3,1,3,2
368,NI-00369,Blanchard Vittorini,Consumer,Ros Comain,2,2,1,1,3,2
369,LL-00370,Espinoza Mull,Consumer,Mullingar,3,2,2,2,3,2
370,,Herman Triggs,Consumer,Naas,2,1,3,3,3,3
371,LD-00372,Bryant Brumfield,Consumer,Dun Dealgan,3,1,3,3,3,2
372,AN-00373,Horn Phan,Corporate,Galway,2,2,1,3,3,2
373,NG-00374,Martin Armstrong,Consumer,Blackrock,1,3,3,3,2,2
374,ON-00375,Burton Ellison,Consumer,Dun Dealgan,3,3,2,2,3,3
375,LE-00376,Booth Pistole,Consumer,Cork,1,3,1,3,1,3
376,EN-00377,Schneider Hansen,Corporate,Carlow,3,2,2,1,2,1
377,TT-00378,Gallegos Rosenblatt,Consumer,Blackrock,3,2,2,3,1,1
378,ER-00379,Estrada Kiefer,Consumer,Cork,3,2,2,2,1,3
379,CH-00380,Johnston Ducich,Consumer,Port Laoise,3,3,1,1,1,1
380,LL-00381,Freeman Castell,Corporate,Nenagh,3,3,3,1,3,3
381,CH-00382,Oliver Dortch,Corporate,Nenagh,1,3,3,2,2,3
382,ER-00383,Turner Becker,Consumer,Ennis,1,3,1,2,3,1
383,OX-00384,Hudson Cox,Home Office,Blackrock,2,3,2,3,3,1
384,ON-00385,Doyle Knutson,Home Office,Carlow,2,1,1,2,2,3
385,RN-00386,Reed Bern,Corporate,Clonmel,1,3,3,1,3,2
386,EN-00387,Wall Olsen,Consumer,Lifford,1,3,3,3,3,1
387,LL-00388,Mcclain O'Donnell,Corporate,Tullamore,3,3,2,2,2,3
388,CY-00389,Simon Lacy,Corporate,Naas,1,2,1,2,2,3
389,CK-00390,Morton Mackendrick,Corporate,Castlebar,3,3,1,2,3,1
390,MI-00391,Hurst Shami,Consumer,Dun Dealgan,1,2,3,2,1,2
391,CH-00392,Kerr Toch,Corporate,Kilkenny,2,1,1,1,2,2
392,RI-00393,Weiss Shariari,Consumer,Waterford,1,2,1,1,3,1
393,LL-00394,Booker Russell,Consumer,Tallaght,2,1,2,3,1,2
394,EE-00395,Clarke Mcafee,Consumer,An Cabhan,1,3,2,2,3,1
395,AN-00396,Fowler Flanagan,Corporate,Tullamore,3,1,3,2,1,2
396,EN-00397,Carroll Dahlen,Consumer,Naas,2,2,1,1,3,2
397,LL-00398,Wells Castell,Consumer,Kilkenny,1,1,1,1,2,2
398,LL-00399,Short O'Connell,Corporate,Sligo,1,1,3,1,3,2
399,TZ-00400,Padilla Kunitz,Home Office,An Cabhan,3,3,2,2,2,1
400,ON-00401,Morgan Bertelson,Consumer,Naas,2,2,3,2,3,2
401,ER-00402,Drake Macallister,Consumer,Waterford,2,2,3,3,3,2
402,CK-00403,Morton Mackendrick,Corporate,Kilkenny,1,3,1,1,3,2
403,CH-00404,Hardin Roach,Consumer,Sligo,2,2,2,3,1,1
404,IN-00405,Miles Gilpin,Consumer,Ennis,2,2,2,3,3,2
405,IN-00406,Zimmerman Lichtenstein,Corporate,Waterford,2,2,3,1,3,2
406,TT-00407,Nelson Barnett,Consumer,Carrick on Shannon,2,2,3,1,2,1
407,NG-00408,Strickland Hwang,Corporate,Wicklow,2,2,1,3,3,1
408,ON-00409,James Bolton,Consumer,Dublin,3,3,2,1,1,3
409,WN-00410,Butler Brown,Corporate,Nenagh,2,3,3,2,3,3
410,CH-00411,May Französisch,Consumer,An Cabhan,1,3,2,1,1,1
411,PS-00412,Olsen Phelps,Corporate,Mullingar,3,2,1,1,2,1
412,AN-00413,Johnson Abelman,Corporate,Dun Dealgan,2,1,1,1,3,2
413,EZ-00414,Stevenson Hernandez,Home Office,Castlebar,3,3,2,1,2,1
414,NO-00415,Garrison Perrino,Consumer,Dun Dealgan,3,2,3,2,2,2
415,ON-00416,Kline Williamson,Home Office,Dun Dealgan,3,3,2,2,1,2
416,AN-00417,Morales Chapman,Home Office,Kilkenny,3,3,3,3,1,1
417,LS-00418,Burnett Mills,Consumer,Cork,1,3,3,3,3,2
418,ER-00419,Marquez Miller,Home Office,Kilkenny,3,1,3,1,1,1
419,IN-00420,Cain Mccrossin,Home Office,Swords,2,3,1,3,3,3
420,AB-00421,Whitney Yedwab,Corporate,Swords,2,2,2,1,2,2
421,TT-00422,Larsen Patt,Consumer,Monaghan,3,3,3,3,1,2
422,RY-00423,Randall Murry,Corporate,Carlow,2,3,1,1,3,1
423,NO-00424,Kim Eno,Corporate,Waterford,1,1,2,3,2,3
424,ER-00425,Woodard Pippenger,Home Office,Port Laoise,1,3,2,2,1,3
425,LL-00426,Webb Castell,Corporate,Swords,2,1,2,1,1,3
426,ND-00427,Eaton Pond,Home Office,Drogheda,2,3,2,3,3,2
427,NN-00428,Moss Hoffmann,Consumer,Galway,2,3,2,3,3,2
428,NG-00429,Burns Chung,Consumer,Castlebar,1,1,2,1,3,1
429,KE-00430,Holt Glocke,Corporate,Ennis,1,3,3,2,3,2
430,LE-00431,Booth Pistole,Consumer,Tallaght,1,3,1,1,3,2
431,UM-00432,Hood Mitchum,Home Office,Naas,1,1,2,2,3,1
432,EY-00433,Wallace Caffey,Corporate,Dublin,3,1,3,2,2,1
433,NG-00434,Garcia Armstrong,Consumer,Nenagh,3,1,1,3,3,1
434,ON-00435,Livingston Thornton,Consumer,Ennis,2,1,1,2,3,1
435,ON-00436,Camacho Thompson,Home Office,Ennis,2,2,3,1,2,2
436,PO-00437,Gallagher Ocampo,Corporate,WexfordLongford,2,1,2,1,1,1
437,SS-00438,Mays Weiss,Consumer,Dunleary,3,3,2,2,1,1
438,ON-00439,Daniel Harton,Corporate,Ros Comain,2,3,3,2,3,3
439,ER-00440,Diaz Bühler,Home Office,Drogheda,1,1,2,1,3,2
440,RS-00441,Mercado Stivers,Consumer,Mullingar,2,3,2,3,2,3
441,OK-00442,Lewis Ashbrook,Corporate,Limerick,2,2,1,3,1,2
442,TE-00443,Sheppard Tate,Corporate,Ennis,3,3,3,2,2,3
443,ER-00444,Walters Fritzler,Corporate,Blackrock,1,2,2,2,2,2
444,OK-00445,Walker Ashbrook,Consumer,Cork,1,2,3,2,3,1
445,LD-00446,Myers Butterfield,Consumer,Carrick on Shannon,1,1,1,1,2,1
446,PO-00447,Graham Cacioppo,Home Office,Monaghan,2,3,3,1,1,3
447,LY-00448,Winters Shonely,Consumer,Tullamore,3,2,2,3,1,1
448,ER-00449,Carey Roper,Consumer,Monaghan,3,2,2,3,2,2
449,AN-00450,Dennis Holloman,Corporate,Ros Comain,2,1,1,3,2,3
450,GE-00451,Christian Paige,Corporate,Tralee,1,3,1,2,3,2
451,TZ-00452,Prince Schwartz,Consumer,Clonmel,1,1,3,2,2,1
452,AN-00453,Williams Abelman,Corporate,Clonmel,2,3,2,1,3,3
453,ON-00454,Nash Melton,Home Office,Clonmel,3,1,2,1,1,1
454,NO-00455,Kim Eno,Corporate,Port Laoise,2,1,2,2,3,1
455,IE-00456,Clayton Marie,Consumer,Tralee,3,1,1,1,3,2
456,BE-00457,French Liebe,Corporate,Lifford,3,1,3,3,2,1
457,ER-00458,Roberts Bavinger,Consumer,Waterford,1,2,1,1,3,1
458,TH-00459,Hogan Mcgrath,Home Office,Limerick,1,1,2,3,2,3
459,CK-00460,Anthony Myrick,Consumer,Trim,3,3,2,2,1,3
460,TZ-00461,Prince Schwartz,Consumer,Kilkenny,3,2,2,3,2,3
461,TE-00462,Ingram Huthwaite,Consumer,Drogheda,1,3,1,2,1,1
462,ER-00463,Grant Collister,Corporate,Galway,1,3,2,1,3,2
463,RT-00464,Bowen Hart,Consumer,Sligo,1,1,2,2,1,1
464,RK-00465,Holmes Clark,Corporate,Tallaght,1,2,1,3,3,1
465,LL-00466,Cohen Howell,Consumer,Mullingar,1,1,1,3,1,2
466,ER-00467,Montoya Ritter,Corporate,Nenagh,1,1,1,2,1,1
467,NS-00468,Palmer Collins,Consumer,WexfordLongford,2,3,2,1,3,3
468,EN-00469,Wall Olsen,Consumer,Cork,3,2,2,1,1,1
469,NG-00470,Caldwell Galang,Corporate,Ros Comain,2,1,3,3,3,1
470,IN-00471,Torres Blumstein,Home Office,Limerick,1,3,1,1,3,2
471,NS-00472,Vega Hopkins,Corporate,Cork,1,2,1,1,2,1
472,SE-00473,Acosta Morse,Corporate,Tullamore,2,3,2,1,3,2
473,TE-00474,Roth Seite,Consumer,Castlebar,2,1,1,1,3,1
474,IS-00475,Riley Davis,Corporate,Carrick on Shannon,1,3,3,2,3,3
475,OK-00476,Lewis Ashbrook,Corporate,Port Laoise,3,3,3,2,1,3
476,RI-00477,Weiss Shariari,Consumer,An Cabhan,1,3,3,1,2,1
477,LL-00478,Oneal Norvell,Consumer,WexfordLongford,1,3,3,3,3,2
478,EK-00479,Kemp Pistek,Consumer,Castlebar,1,1,3,3,3,3
479,DT-00480,Lawrence Degenhardt,Corporate,Trim,2,3,2,3,1,2
480,OV-00481,Waller Yotov,Corporate,Galway,3,1,2,2,2,3
481,ET-00482,King Bailliet,Consumer,Mullingar,3,1,1,1,3,3
482,LE-00483,Booth Pistole,Consumer,Dun Dealgan,1,2,1,3,1,1
483,AL-00484,Whitaker Nazzal,Consumer,Nenagh,1,1,1,1,2,3
484,ST-00485,Chan West,Home Office,Drogheda,3,2,3,3,1,3
485,CK-00486,Anthony Myrick,Consumer,Tallaght,1,1,1,3,2,1
486,ER-00487,Pruitt Reiter,Consumer,Ennis,1,2,2,2,1,3
487,SE-00488,Manning House,Consumer,WexfordLongford,1,1,2,3,2,1
488,MI-00489,Hurst Shami,Consumer,Galway,2,1,2,3,3,1
489,TZ-00490,Rivas Voltz,Corporate,Ros Comain,3,2,1,1,1,1
490,EY-00491,Greene Decherney,Consumer,Kilkenny,2,1,3,1,3,1
491,PS-00492,Olsen Phelps,Corporate,Sligo,1,2,3,3,3,3
492,ER-00493,Holland Foster,Corporate,Cork,2,3,1,1,2,1
493,AN-00494,Perry Brennan,Consumer,Dun Dealgan,3,2,2,2,1,3
494,ER-00495,Carey Roper,Consumer,Naas,3,3,2,3,1,1
495,NI-00496,Blanchard Vittorini,Consumer,Tullamore,1,2,3,1,3,3
496,ND-00497,Henry Chand,Consumer,Galway,2,3,1,2,1,2
497,PE-00498,Flowers Kampe,Consumer,WexfordLongford,1,3,1,2,3,1
498,TE-00499,Powers Gute,Consumer,Carrick on Shannon,1,2,3,2,2,1
499,ER-00500,Gray Boeckenhauer,Consumer,Monaghan,1,3,2,2,1,1
500,ER-00501,Russo Webber,Consumer,Blackrock,2,3,1,1,2,1
501,RI-00502,Clay Molinari,Home Office,Port Laoise,3,3,3,2,2,1
502,LE-00503,Brady Lonsdale,Consumer,Port Laoise,1,3,1,1,3,2
503,RR-00504,Peters Derr,Corporate,Carlow,3,3,1,3,1,2
504,AN-00505,Horn Phan,Corporate,Limerick,1,2,3,3,1,1
505,TT-00506,Duran Prescott,Consumer,Ros Comain,2,1,2,3,2,2
506,NI-00507,Blanchard Vittorini,Consumer,Cork,2,2,1,1,3,3
507,TE-00508,Powers Gute,Consumer,Naas,2,2,3,1,1,2
508,EZ-00509,Schmidt Dominguez,Consumer,Waterford,1,1,1,3,2,2
509,WN-00510,Simmons Brown,Corporate,Swords,2,1,3,2,1,1
510,DT-00511,Glass Schmidt,Home Office,Ennis,1,1,3,3,1,2
511,ND-00512,Crawford Chand,Consumer,Trim,2,1,1,2,3,3
512,NS-00513,Palmer Collins,Consumer,Naas,1,1,2,1,2,3
513,SS-00514,Steele Gross,Consumer,Port Laoise,1,3,3,2,3,3
514,RN-00515,Bentley Zypern,Consumer,Tallaght,2,3,2,1,1,3
515,ER-00516,Strong Schoenberger,Corporate,Clonmel,2,3,3,3,1,1
516,OD-00517,Farmer Hood,Consumer,Ennis,3,1,3,3,1,3
517,LL-00518,Gaines O'Carroll,Consumer,Castlebar,2,3,3,3,2,3
518,ER-00519,Wade Fritzler,Home Office,Kilkenny,3,3,3,3,3,2
519,RS-00520,Maddox Watters,Consumer,Clonmel,3,2,3,1,3,3
520,TZ-00521,Padilla Kunitz,Home Office,Monaghan,3,1,2,1,2,2
521,ER-00522,Mcmillan Weimer,Corporate,Ennis,3,3,3,1,3,1
522,IN-00523,Guzman Haberlin,Consumer,Kilkenny,1,3,3,1,1,3
523,LL-00524,Mcclain O'Donnell,Corporate,Castlebar,2,3,3,2,3,2
524,RS-00525,Mercado Stivers,Consumer,Dun Dealgan,3,3,1,2,1,2
525,EK-00526,Kemp Pistek,Consumer,Ennis,1,3,3,3,2,1
526,TO-00527,Rush Takahito,Consumer,Wicklow,3,1,3,3,3,2
527,CE-00528,Hunter Chance,Consumer,Galway,3,3,3,1,1,2
528,OW-00529,Price Brandow,Consumer,Trim,2,2,3,3,2,1
529,GS-00530,Barber Hastings,Consumer,Naas,2,1,3,2,2,1
530,RT-00531,Bowen Hart,Consumer,Swords,3,1,3,1,2,1
531,EN-00532,Kirby Nguyen,Corporate,Cork,2,2,2,1,2,2
532,LD-00533,Moreno Fjeld,Corporate,Nenagh,2,1,3,3,3,1
533,EN-00534,Reyes Christensen,Consumer,Blackrock,2,3,2,3,3,3
534,ON-00535,Trujillo Sheldon,Consumer,Port Laoise,2,3,2,1,3,3
535,ON-00536,Webster Jordon,Consumer,Carlow,1,3,1,1,2,1
536,EN-00537,Rodriguez Arntzen,Consumer,Nenagh,2,2,3,2,3,2
537,ES-00538,Blackwell Rawles,Home Office,Carrick on Shannon,1,3,2,2,2,1
538,LL-00539,Leblanc Spruell,Consumer,Ros Comain,1,2,3,3,3,1
539,LY-00540,Preston Savely,Consumer,Kilkenny,3,1,2,1,1,2
540,ER-00541,Buck Webber,Consumer,Tralee,2,2,1,3,3,3
541,RD-00542,Hill Ballard,Corporate,Wicklow,1,1,3,2,2,2
542,CY-00543,Simon Lacy,Corporate,Tallaght,2,1,1,2,3,2
543,AN-00544,Perry Brennan,Consumer,Monaghan,2,3,1,1,1,2
544,ND-00545,Bryan Mcfarland,Consumer,WexfordLongford,1,1,3,1,3,3
545,EZ-00546,Beck Gonzalez,Corporate,Port Laoise,1,1,1,1,1,2
546,NS-00547,Aguilar Hopkins,Consumer,Ros Comain,3,2,1,1,1,3
547,AM-00548,Mckee Sundaresam,Home Office,Nenagh,3,3,2,2,2,2
548,NG-00549,Strickland Hwang,Corporate,Cork,3,1,1,3,1,2
549,NO-00550,West Cano,Consumer,Naas,3,1,1,2,2,3
550,AM-00551,Mckee Sundaresam,Home Office,Sligo,3,2,3,2,2,2
551,LL-00552,Gaines O'Carroll,Consumer,Monaghan,2,2,2,1,3,2
552,RE-00553,Park Macintyre,Consumer,Clonmel,3,3,1,1,3,2
553,EZ-00554,Carr Dominguez,Corporate,Carlow,1,2,1,2,2,1
554,AN-00555,Rodgers Huffman,Consumer,Limerick,2,3,3,2,3,3
555,IN-00556,Zimmerman Lichtenstein,Corporate,Monaghan,1,2,2,2,2,2
556,ON-00557,Jensen Foulston,Home Office,Nenagh,3,3,2,3,1,1
557,TT-00558,Nelson Barnett,Consumer,An Cabhan,1,3,1,3,3,2
558,EZ-00559,Roberson Martinez,Consumer,Carlow,1,1,2,2,3,1
559,AS-00560,Porter Cazamias,Consumer,Castlebar,1,3,1,1,1,3
560,IN-00561,Bowers Martin,Consumer,Monaghan,1,1,1,2,2,3
561,IN-00562,Waters Lampkin,Consumer,Naas,2,1,2,3,3,1
562,IS-00563,Riley Davis,Corporate,Wicklow,3,3,3,2,1,3
563,AS-00564,Poole Lucas,Corporate,Port Laoise,3,1,3,2,3,1
564,IN-00565,Page Häberlin,Home Office,Wicklow,2,1,2,3,1,2
565,LS-00566,Lane Daniels,Consumer,Tralee,2,3,3,1,2,1
566,ER-00567,Meadows Wiener,Consumer,Limerick,2,1,1,3,1,3
567,ER-00568,Roberts Bavinger,Consumer,Cork,3,3,2,1,1,1
568,EN-00569,Miller Allen,Consumer,Swords,1,3,3,2,3,1
569,ON-00570,Barron Thompson,Home Office,WexfordLongford,1,1,1,3,1,1
570,ER-00571,Mcknight Webber,Consumer,Waterford,1,1,3,3,1,3
571,MS-00572,Knapp Williams,Home Office,Drogheda,1,3,2,1,3,3
572,EN-00573,Ramsey Hansen,Consumer,Limerick,2,1,2,2,2,1
573,LL-00574,Short O'Connell,Corporate,Sligo,1,3,3,1,1,2
574,LE-00575,Roy Lonsdale,Corporate,Naas,3,2,1,3,2,1
575,RE-00576,Wong Macintyre,Consumer,Port Laoise,1,2,2,3,3,3
576,RG-00577,Stafford Rosenberg,Corporate,Tullamore,2,3,1,2,1,1
577,DT-00578,Roach Wendt,Corporate,Carlow,1,2,2,2,2,1
578,AU-00579,Shelton Gastineau,Consumer,Port Laoise,3,2,1,3,2,1
579,EZ-00580,Mccormick Lopez,Consumer,Dunleary,2,3,3,2,1,1
580,NG-00581,Brewer Flashing,Corporate,WexfordLongford,2,2,1,1,2,1
581,ST-00582,Bullock Prost,Consumer,Ros Comain,2,1,1,2,2,1
582,ON-00583,Hoover Patterson,Home Office,WexfordLongford,3,1,1,2,1,3
583,CK-00584,Sparks Mackendrick,Home Office,Clonmel,2,1,2,2,1,1
584,IN-00585,Peterson Blumstein,Corporate,Limerick,2,1,1,2,2,2
585,PS-00586,Olsen Phelps,Corporate,Carlow,2,1,3,2,3,1
586,RI-00587,Nixon Shariari,Consumer,Tralee,3,1,3,3,2,1
587,LL-00588,Espinoza Mull,Consumer,Trim,3,3,1,3,2,1
588,EN-00589,Hunt Cohen,Consumer,Mullingar,1,3,3,1,2,3
589,ED-00590,Johns Reed,Corporate,Galway,1,3,2,2,1,2
590,EE-00591,Pratt Lee,Corporate,Port Laoise,2,3,3,3,2,3
591,MS-00592,Faulkner Williams,Consumer,Mullingar,1,2,3,2,2,3
592,RK-00593,Holmes Clark,Corporate,Tallaght,1,2,2,1,3,2
593,EZ-00594,Beck Gonzalez,Corporate,Limerick,3,1,2,2,1,2
594,LS-00595,Bradley Daniels,Corporate,Cork,3,1,2,2,2,3
595,NG-00596,Mccall Smayling,Consumer,Wicklow,3,3,3,1,1,2
596,EE-00597,Pratt Lee,Corporate,Wicklow,3,1,3,3,3,1
597,ED-00598,Everett Sweed,Consumer,Monaghan,2,1,2,2,2,2
598,EY-00599,Carpenter Decherney,Corporate,Wicklow,2,2,2,3,3,3
599,LE-00600,Jordan Carlisle,Corporate,Lifford,2,1,1,2,1,3
600,CO-00601,Copeland Lomonaco,Corporate,Galway,3,2,1,1,1,3
601,LE-00602,Booth Pistole,Consumer,Clonmel,3,3,3,1,3,3
602,RI-00603,Ayala Molinari,Consumer,Cork,3,2,3,1,1,3
603,IG-00604,Bass Ludwig,Consumer,Lifford,3,2,2,1,1,3
604,AR-00605,Bishop Dunbar,Home Office,Dublin,3,1,1,3,1,3
605,LL-00606,Richardson Blackwell,Consumer,Port Laoise,1,1,3,2,2,1
606,RT-00607,Mclean Sievert,Consumer,Carrick on Shannon,2,1,1,3,2,3
607,IS-00608,Saunders Kotsonis,Consumer,Carrick on Shannon,2,1,1,3,1,1
608,ON-00609,Jensen Foulston,Home Office,Port Laoise,1,3,1,3,1,3
609,ON-00610,Goodwin Jackson,Corporate,Naas,1,3,3,2,2,2
610,NN-00611,Thomas Ann,Home Office,Kilkenny,2,2,1,1,1,3
611,ER-00612,Holland Foster,Corporate,Tullamore,3,1,1,1,1,2
612,ON-00613,Solomon Vernon,Consumer,Waterford,2,3,2,2,2,2
613,RN-00614,Hansen Eichhorn,Consumer,An Cabhan,3,2,3,1,3,1
614,CH-00615,Johnston Ducich,Consumer,Wicklow,2,1,2,2,1,2
615,ON-00616,Becker Johnson,Consumer,Kilkenny,1,1,2,1,1,1
616,IN-00617,Vance Raglin,Consumer,Naas,2,2,1,3,1,1
617,LL-00618,Gaines O'Carroll,Consumer,Limerick,1,3,1,1,3,1
618,ON-00619,Barnes Braxton,Corporate,Dun Dealgan,1,2,1,3,2,3
619,NO-00620,West Cano,Consumer,Dun Dealgan,1,3,3,3,3,3
620,ER-00621,Wilcox Miller,Corporate,Drogheda,1,2,2,3,1,3
621,HT-00622,Murray Cartwright,Corporate,Dun Dealgan,1,3,3,3,2,1
622,IN-00623,Torres Blumstein,Home Office,Galway,2,3,1,3,2,2
623,NS-00624,Black Collins,Consumer,Swords,3,1,3,1,1,1
624,ON-00625,Hanson Ferguson,Consumer,Castlebar,2,2,1,2,3,3
625,TT-00626,Harper Dartt,Consumer,Blackrock,2,2,1,3,3,3
626,ER-00627,Marks Schneider,Home Office,An Cabhan,2,2,1,3,1,1
627,ON-00628,Camacho Thompson,Home Office,An Cabhan,3,2,3,3,1,3
628,LT-00629,Mcgee Holt,Consumer,Monaghan,2,3,1,1,1,3
629,AS-00630,Tran Matthias,Consumer,Clonmel,1,3,3,3,2,3
630,LE-00631,Owens Carlisle,Consumer,Dun Dealgan,2,3,3,1,2,3
631,GE-00632,Grimes Paige,Consumer,Cork,2,2,3,1,3,2
632,IS-00633,Riley Davis,Corporate,Blackrock,3,3,2,1,3,2
633,ON-00634,Goodwin Jackson,Corporate,Galway,1,2,2,2,1,2
634,IG-00635,Owen Ludwig,Corporate,Port Laoise,2,1,3,2,1,3
635,ES-00636,Dunn Cortes,Home Office,Trim,1,2,1,2,3,1
636,AN-00637,Savage Phan,Consumer,Tallaght,1,1,2,1,3,1
637,AN-00638,Smith Abelman,Consumer,Galway,3,1,2,2,1,3
638,ON-00639,Kline Williamson,Home Office,Blackrock,2,1,3,1,1,1
639,IS-00640,Moody Kargatis,Consumer,Carrick on Shannon,3,2,1,3,3,2
640,ER-00641,Gomez Carter,Corporate,Dublin,1,2,3,3,1,2
641,AN-00642,Williams Abelman,Corporate,Dun Dealgan,2,3,1,1,2,1
642,ON-00643,Sellers Stevenson,Consumer,Wicklow,3,1,1,3,3,2
643,IN-00644,Miles Gilpin,Consumer,Naas,2,2,1,1,3,2
644,LS-00645,Lane Daniels,Consumer,Drogheda,1,2,3,3,3,3
645,WD-00646,Montgomery Dowd,Consumer,Dublin,1,2,2,1,2,1
646,ON-00647,Bean Thompson,Corporate,Tallaght,1,3,1,3,3,2
647,RE-00648,Mckenzie Mcguire,Consumer,Tullamore,3,2,2,2,1,3
648,SS-00649,Dotson Weiss,Consumer,Wicklow,1,1,3,2,2,3
649,LD-00650,White Armold,Consumer,Dun Dealgan,2,1,2,2,3,1
650,ER-00651,Fleming Foster,Consumer,Limerick,2,2,2,1,1,1
651,PO-00652,Gallagher Ocampo,Corporate,Carrick on Shannon,1,1,3,3,2,3
652,DT-00653,Serrano Schmidt,Consumer,Dunleary,1,2,1,2,1,3
653,RD-00654,Benton Ward,Corporate,Galway,1,1,1,3,1,3
654,ES-00655,Hodges Jones,Consumer,Carlow,1,1,1,3,3,3
655,TE-00656,Ingram Huthwaite,Consumer,Dun Dealgan,3,2,2,2,1,1
656,RE-00657,Wong Macintyre,Consumer,Drogheda,1,3,3,2,2,2
657,EN-00658,Kelly Braden,Corporate,Tullamore,2,2,3,1,2,2
658,TT-00659,Hess Prescott,Home Office,Tralee,1,1,3,1,3,1
659,AN-00660,Sharp Harrigan,Consumer,Monaghan,2,2,3,1,2,2
660,TH-00661,Hogan Mcgrath,Home Office,WexfordLongford,2,3,2,2,1,1
661,ND-00662,Dawson Granlund,Consumer,Waterford,2,3,3,1,2,2
662,IN-00663,Terrell Zeldin,Consumer,Tullamore,2,2,3,3,2,1
663,WN-00664,Gonzales Brown,Consumer,Sligo,1,1,1,2,3,3
664,RA-00665,Harrison Carreira,Consumer,Ennis,1,3,3,3,3,2
665,LE-00666,Reid Engle,Home Office,An Cabhan,3,1,2,1,1,2
666,GE-00667,Grimes Paige,Consumer,Naas,2,2,1,1,2,3
667,LE-00668,George Engle,Home Office,Dunleary,2,1,2,2,2,1
668,ND-00669,Cross Hildebrand,Consumer,Carrick on Shannon,2,3,2,2,2,3
669,LL-00670,Mcclain O'Donnell,Corporate,Castlebar,2,3,1,2,3,3
670,LE-00671,Reid Engle,Home Office,Tallaght,3,3,3,2,3,1
671,LD-00672,White Armold,Consumer,Sligo,2,2,2,3,1,2
672,ER-00673,Pruitt Reiter,Consumer,Drogheda,2,1,1,1,1,1
673,RI-00674,Nixon Shariari,Consumer,WexfordLongford,1,3,3,3,3,2
674,EY-00675,Sanders Bradley,Home Office,Waterford,1,3,3,2,1,1
675,CH-00676,May Französisch,Consumer,Dublin,3,3,3,1,3,3
676,NG-00677,Mccall Smayling,Consumer,Naas,2,1,3,1,1,3
677,LY-00678,Juarez Shonely,Consumer,Sligo,2,2,2,1,1,3
678,ER-00679,Hardy Greer,Corporate,Cork,2,1,1,2,3,2
679,ES-00680,Dunn Cortes,Home Office,Galway,1,2,1,1,1,3
680,ER-00681,Estrada Kiefer,Consumer,Limerick,2,1,3,1,1,1
681,NG-00682,Caldwell Galang,Corporate,Monaghan,1,2,2,2,2,3
682,ON-00683,Hatfield Trafton,Consumer,Carrick on Shannon,3,1,3,1,1,3
683,DS-00684,Dixon Childs,Corporate,Dun Dealgan,1,2,2,1,3,1
684,RE-00685,Pacheco Sayre,Corporate,Tralee,3,1,3,1,2,3
685,OK-00686,Lewis Ashbrook,Corporate,Dunleary,2,3,3,3,1,1
686,CK-00687,Lawson Dilbeck,Consumer,Swords,3,3,1,2,1,3
687,ON-00688,Stokes Knudson,Consumer,Dublin,2,1,2,3,1,3
688,LD-00689,Myers Butterfield,Consumer,Dunleary,1,2,3,2,2,2
689,RN-00690,Hansen Eichhorn,Consumer,Port Laoise,1,2,1,1,3,2
690,LL-00691,Mcclain O'Donnell,Corporate,Castlebar,1,1,1,1,3,2
691,UE-00692,Snow Pardue,Consumer,An Cabhan,2,1,3,2,3,1
692,CK-00693,Rivera Black,Consumer,Dun Dealgan,1,1,1,2,1,3
693,IN-00694,Page Häberlin,Home Office,Drogheda,1,3,1,3,2,1
694,ON-00695,Avery Wilson,Consumer,An Cabhan,1,2,1,3,3,3
695,EN-00696,Kirby Nguyen,Corporate,Trim,2,2,2,2,2,3
696,TO-00697,Rush Takahito,Consumer,Kilkenny,1,3,1,3,2,2
697,NG-00698,Ramos Chong,Home Office,Drogheda,2,1,2,2,1,1
698,EY-00699,Munoz Hackney,Home Office,Tallaght,2,1,1,3,3,3
699,SS-00700,Flynn Moss,Home Office,An Cabhan,3,2,1,2,3,2
